filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
DABP116.COB ; 3266 ; 1523 ; 502 ; 262; 81 ; 65 ; 81; 45
DABP117.COB ; 5303 ; 2880 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP120.COB ; 271 ; 265 ; 56 ; 22; 52 ; 42 ; 52; 22
DABP141.COB ; 1238 ; 840 ; 296 ; 112; 26 ; 26 ; 24; 17
DABP142.COB ; 1487 ; 850 ; 289 ; 107; 47 ; 36 ; 45; 22
DABP214.COB ; 2963 ; 1658 ; 591 ; 237; 29 ; 33 ; 27; 23
DABP216.COB ; 4629 ; 2288 ; 763 ; 392; 23 ; 22 ; 21; 14
DABP217.COB ; 1174 ; 720 ; 255 ; 103; 172 ; 175 ; 172; 98
DABP218.COB ; 1162 ; 638 ; 173 ; 85; 85 ; 95 ; 85; 57
DABP219.COB ; 3153 ; 1478 ; 502 ; 221; 92 ; 104 ; 92; 58
DABP225.COB ; 2181 ; 1284 ; 475 ; 210; 35 ; 32 ; 33; 22
DABP410.COB ; 2489 ; 1938 ; 833 ; 422; 26 ; 24 ; 26; 14
DABP411.COB ; 2505 ; 1945 ; 833 ; 422; 26 ; 24 ; 26; 14
DABP412.COB ; 2461 ; 1893 ; 833 ; 422; 26 ; 24 ; 26; 14
DABP413.COB ; 2196 ; 1511 ; 640 ; 302; 80 ; 61 ; 78; 40
DABP414.COB ; 1664 ; 1126 ; 429 ; 188; 48 ; 35 ; 46; 26
DABP415.COB ; 1734 ; 1197 ; 449 ; 197; 48 ; 34 ; 46; 25
DABP416.COB ; 2132 ; 1699 ; 703 ; 380; 27 ; 38 ; 25; 30
DABP419.COB ; 2333 ; 1655 ; 696 ; 338; 29 ; 33 ; 27; 23
DABP421.COB ; 2240 ; 1520 ; 603 ; 327; 31 ; 35 ; 31; 23
DABP422.COB ; 2419 ; 1579 ; 616 ; 318; 66 ; 75 ; 64; 45
DABP423.COB ; 3094 ; 2096 ; 867 ; 424; 27 ; 36 ; 25; 28
DABP426.COB ; 2249 ; 1723 ; 761 ; 415; 29 ; 32 ; 27; 22
DABP430.COB ; 1749 ; 491 ; 410 ; 34; 23 ; 22 ; 21; 14
DABP431.COB ; 1011 ; 757 ; 266 ; 112; 27 ; 31 ; 25; 23
DABP435.COB ; 1809 ; 1046 ; 426 ; 177; 23 ; 22 ; 21; 14
DABP437.COB ; 1936 ; 1139 ; 446 ; 215; 37 ; 22 ; 37; 14
DABP441.COB ; 2073 ; 1261 ; 484 ; 218; 29 ; 32 ; 27; 24
DABP480.COB ; 1432 ; 1259 ; 526 ; 322; 31 ; 27 ; 30; 19
DABP597.COB ; 569 ; 424 ; 152 ; 61; 34 ; 34 ; 32; 23
DABP599.COB ; 577 ; 432 ; 152 ; 62; 34 ; 34 ; 32; 23
DABP613.COB ; 1203 ; 785 ; 235 ; 75; 29 ; 29 ; 27; 19
DABP721.COB ; 441 ; 317 ; 69 ; 25; 48 ; 37 ; 48; 24
DABP722.COB ; 1334 ; 767 ; 185 ; 86; 55 ; 45 ; 53; 28
DABP723.COB ; 1442 ; 773 ; 203 ; 93; 58 ; 51 ; 58; 30
DABP725.COB ; 1374 ; 821 ; 198 ; 100; 22 ; 22 ; 22; 14
DABP726.COB ; 1390 ; 833 ; 194 ; 98; 26 ; 25 ; 25; 18
DABP727.COB ; 1362 ; 805 ; 184 ; 90; 26 ; 25 ; 25; 18
DABP728.COB ; 1391 ; 831 ; 204 ; 102; 22 ; 22 ; 22; 14
DABP729.COB ; 1333 ; 762 ; 181 ; 82; 23 ; 25 ; 21; 17
DABP731.COB ; 1248 ; 760 ; 185 ; 84; 53 ; 42 ; 51; 26
DABP733.COB ; 1394 ; 857 ; 232 ; 121; 27 ; 30 ; 27; 18
DABP736.COB ; 3250 ; 1225 ; 289 ; 161; 60 ; 53 ; 60; 34
DABP738.COB ; 3962 ; 1316 ; 313 ; 170; 29 ; 30 ; 29; 20
DABP801.COB ; 2029 ; 1383 ; 515 ; 234; 34 ; 34 ; 32; 23
DABP807.COB ; 1004 ; 532 ; 146 ; 51; 20 ; 9 ; 18; 5
DABP811.COB ; 603 ; 423 ; 134 ; 42; 20 ; 9 ; 18; 5
DABP815.COB ; 1499 ; 740 ; 169 ; 83; 25 ; 25 ; 24; 18
DABP820.COB ; 1318 ; 895 ; 312 ; 214; 26 ; 25 ; 25; 18
DABP840.COB ; 843 ; 408 ; 145 ; 34; 34 ; 34 ; 34; 24
DABP851.COB ; 732 ; 474 ; 123 ; 58; 32 ; 30 ; 31; 21
DABP860.COB ; 964 ; 657 ; 166 ; 80; 29 ; 29 ; 27; 19
DABP888.COB ; 612 ; 489 ; 112 ; 46; 30 ; 28 ; 30; 18
DABP936.COB ; 2076 ; 1021 ; 343 ; 139; 73 ; 78 ; 73; 40
DABS005.COB ; 2559 ; 1395 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS010.COB ; 8435 ; 5637 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS020.COB ; 4834 ; 3088 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS050.COB ; 5566 ; 3574 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS060.COB ; 6338 ; 4019 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS070.COB ; 4264 ; 2636 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS080.COB ; 4672 ; 3090 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS085.COB ; 1986 ; 1155 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS090.COB ; 4786 ; 3103 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS095.COB ; 4163 ; 2751 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU001.COB ; 778 ; 659 ; 199 ; 100; 43 ; 39 ; 43; 25
DABU003.COB ; 791 ; 578 ; 157 ; 85; 64 ; 55 ; 60; 37
DABU005.COB ; 2339 ; 1465 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU006.COB ; 3129 ; 2681 ; 1119 ; 550; 24 ; 27 ; 22; 13
DABU007.COB ; 1323 ; 1007 ; 358 ; 178; 40 ; 30 ; 40; 19
DABU008.COB ; 1055 ; 885 ; 323 ; 168; 31 ; 34 ; 31; 22
DABU009.COB ; 2097 ; 1737 ; 604 ; 302; 29 ; 16 ; 28; 11
DABU014.COB ; 1503 ; 1017 ; 316 ; 145; 27 ; 17 ; 25; 10
DABU015.COB ; 1193 ; 985 ; 371 ; 190; 32 ; 16 ; 31; 11
DABU023.COB ; 1003 ; 839 ; 305 ; 162; 31 ; 34 ; 31; 22
DABU500.COB ; 6785 ; 3873 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU998.COB ; 1606 ; 1439 ; 359 ; 132; 193 ; 112 ; 193; 74
DABU999.COB ; 1002 ; 928 ; 165 ; 81; 21 ; 21 ; 21; 13
DABVA05.COB ; 606 ; 444 ; 186 ; 86; 13 ; 11 ; 11; 5
DABVA10.COB ; 1085 ; 829 ; 324 ; 184; 15 ; 11 ; 13; 5
DABVA20.COB ; 1232 ; 884 ; 310 ; 214; 13 ; 11 ; 11; 5
DABVA50.COB ; 1002 ; 719 ; 236 ; 140; 13 ; 11 ; 11; 5
DABVA60.COB ; 1111 ; 793 ; 274 ; 178; 13 ; 11 ; 11; 5
DABVA70.COB ; 895 ; 694 ; 290 ; 150; 15 ; 11 ; 13; 5
DABVA80.COB ; 976 ; 708 ; 269 ; 163; 13 ; 11 ; 11; 5
DABVA85.COB ; 763 ; 584 ; 266 ; 115; 15 ; 11 ; 13; 5
DABVA90.COB ; 985 ; 758 ; 306 ; 166; 15 ; 11 ; 13; 5
DABVA95.COB ; 920 ; 690 ; 270 ; 162; 13 ; 11 ; 11; 5
HSAB050.COB ; 2356 ; 1445 ; 495 ; 242; 46 ; 42 ; 44; 29
HSAP004.COB ; 2938 ; 1774 ; 447 ; 258; 43 ; 47 ; 43; 30
HSAP005.COB ; 2383 ; 1570 ; 420 ; 219; 98 ; 97 ; 96; 58
HSAP008.COB ; 1428 ; 656 ; 232 ; 94; 27 ; 22 ; 25; 14
HSAP040.COB ; 1108 ; 819 ; 220 ; 121; 34 ; 40 ; 32; 26
HSAP060.COB ; 906 ; 550 ; 129 ; 47; 25 ; 11 ; 23; 7
HSAS300.COB ; 2208 ; 1161 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAS301.COB ; 2545 ; 1052 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAU002.COB ; 3181 ; 2491 ; 764 ; 401; 40 ; 31 ; 40; 20
HSAU300.COB ; 3859 ; 2351 ; 1023 ; 648; 43 ; 44 ; 43; 29
HSAU301.COB ; 3360 ; 2173 ; 759 ; 399; 18 ; 16 ; 16; 8
HSPB002.COB ; 3328 ; 969 ; 331 ; 156; 33 ; 27 ; 31; 19
HSPB020.COB ; 4123 ; 1328 ; 470 ; 234; 29 ; 30 ; 27; 22
HSPB025.COB ; 1771 ; 1257 ; 442 ; 207; 29 ; 30 ; 27; 22
HSPB029.COB ; 2508 ; 1896 ; 677 ; 305; 13 ; 11 ; 13; 6
HSPB032.COB ; 1087 ; 903 ; 280 ; 147; 33 ; 27 ; 31; 19
HSPB033.COB ; 1847 ; 1328 ; 470 ; 234; 29 ; 30 ; 27; 22
HSPB035.COB ; 2614 ; 1988 ; 750 ; 328; 13 ; 11 ; 13; 6
HSPB036.COB ; 1799 ; 1279 ; 454 ; 210; 29 ; 30 ; 27; 22
HSPB063.COB ; 2473 ; 1639 ; 528 ; 262; 34 ; 30 ; 32; 20
HSPB081.COB ; 1177 ; 573 ; 167 ; 70; 52 ; 30 ; 50; 19
HSPB929.COB ; 1566 ; 1204 ; 492 ; 232; 29 ; 28 ; 27; 20
HSPP017.COB ; 377 ; 286 ; 73 ; 18; 58 ; 43 ; 58; 18
HSPP018.COB ; 2697 ; 742 ; 299 ; 100; 27 ; 29 ; 25; 19
HSPP019.COB ; 370 ; 286 ; 73 ; 18; 58 ; 43 ; 58; 18
HSPP031.COB ; 679 ; 445 ; 158 ; 43; 29 ; 28 ; 27; 19
HSPP034.COB ; 1104 ; 749 ; 305 ; 101; 27 ; 29 ; 25; 19
HSPP040.COB ; 854 ; 430 ; 103 ; 36; 89 ; 70 ; 89; 35
HSPP064.COB ; 2412 ; 1911 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP068.COB ; 1275 ; 653 ; 238 ; 94; 24 ; 22 ; 22; 14
HSPP069.COB ; 3332 ; 2082 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP070.COB ; 1378 ; 273 ; 60 ; 18; 56 ; 32 ; 56; 18
HSPP085.COB ; 2423 ; 1032 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP087.COB ; 1088 ; 625 ; 137 ; 56; 37 ; 37 ; 37; 23
HSPP090.COB ; 951 ; 734 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP097.COB ; 3935 ; 3137 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP098.COB ; 2038 ; 1526 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPP105.COB ; 3302 ; 1989 ; 670 ; 420; 33 ; 37 ; 33; 25
HSPP106.COB ; 1134 ; 844 ; 224 ; 122; 34 ; 40 ; 32; 26
HSPP107.COB ; 3493 ; 2202 ; 727 ; 455; 33 ; 37 ; 33; 25
HSPS302.COB ; 2237 ; 1158 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPS303.COB ; 2883 ; 1802 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPU005.COB ; 15911 ; 12784 ; 2844 ; 1715; 40 ; 31 ; 40; 20
HSPU010.COB ; 292 ; 280 ; 144 ; 59; 35 ; 26 ; 35; 18
HSPU011.COB ; 314 ; 296 ; 145 ; 49; 35 ; 26 ; 35; 18
HSPU300.COB ; 1542 ; 228 ; 40 ; 15; 39 ; 32 ; 39; 15
HSPU302.COB ; 6610 ; 2896 ; 1352 ; 859; 41 ; 40 ; 41; 26
HSPU303.COB ; 4944 ; 3609 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPU400.COB ; 1218 ; 176 ; 28 ; 13; 27 ; 21 ; 27; 13
HSPU500.COB ; 2146 ; 883 ; 296 ; 147; 26 ; 18 ; 24; 11
L62B480.COB ; 1132 ; 892 ; 256 ; 120; 184 ; 193 ; 184; 99
L62B481.COB ; 1688 ; 1318 ; 519 ; 281; 242 ; 271 ; 240; 155
L62P261.COB ; 2068 ; 1304 ; 597 ; 287; 37 ; 42 ; 37; 20
L62U019.COB ; 374 ; 128 ; 49 ; 10; 12 ; 11 ; 12; 5
L62U200.COB ; 1220 ; 825 ; 399 ; 177; 23 ; 16 ; 23; 10
L62U300.COB ; 551 ; 495 ; 159 ; 68; 30 ; 24 ; 29; 15
LADB140.COB ; 1665 ; 1447 ; 398 ; 219; 85 ; 98 ; 83; 57
LADB150.COB ; 8940 ; 8168 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADB200.COB ; 3250 ; 2248 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADB300.COB ; 2472 ; 1879 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADB400.COB ; 2487 ; 1733 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADB600.COB ; 2586 ; 1889 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADP100.COB ; 1471 ; 935 ; 239 ; 123; 45 ; 37 ; 45; 22
LADP110.COB ; 1749 ; 1119 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADP120.COB ; 1476 ; 770 ; 209 ; 101; 53 ; 42 ; 53; 27
LADP130.COB ; 4567 ; 1683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADP310.COB ; 2498 ; 1469 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADP320.COB ; 848 ; 587 ; 164 ; 48; 49 ; 34 ; 49; 23
LADP330.COB ; 863 ; 593 ; 177 ; 58; 38 ; 39 ; 38; 24
LADP340.COB ; 734 ; 528 ; 193 ; 64; 28 ; 28 ; 28; 19
LADP350.COB ; 878 ; 498 ; 176 ; 53; 28 ; 28 ; 28; 19
LADP420.COB ; 1643 ; 990 ; 472 ; 241; 71 ; 82 ; 71; 51
LADP500.COB ; 1030 ; 778 ; 242 ; 103; 61 ; 73 ; 59; 40
LADP700.COB ; 591 ; 463 ; 101 ; 35; 29 ; 29 ; 27; 19
LADS010.COB ; 1773 ; 975 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADS011.COB ; 1757 ; 936 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADU100.COB ; 2304 ; 1400 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADU200.COB ; 1993 ; 1253 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LADU300.COB ; 708 ; 454 ; 127 ; 67; 38 ; 31 ; 36; 21
LEDB150.COB ; 7431 ; 6915 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LEDBW10.COB ; 1223 ; 796 ; 296 ; 148; 53 ; 40 ; 51; 28
LEDBW20.COB ; 1935 ; 1175 ; 372 ; 220; 83 ; 73 ; 81; 51
LEDBW30.COB ; 1111 ; 657 ; 215 ; 103; 26 ; 26 ; 24; 17
LEDBW40.COB ; 1143 ; 692 ; 231 ; 107; 71 ; 60 ; 69; 42
LEDP154.COB ; 836 ; 500 ; 172 ; 51; 24 ; 25 ; 22; 17
LEDS001.COB ; 1750 ; 917 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LEDUB31.COB ; 1262 ; 938 ; 487 ; 236; 19 ; 20 ; 19; 8
LEDUB32.COB ; 692 ; 381 ; 211 ; 76; 19 ; 16 ; 19; 8
LEDUB33.COB ; 670 ; 363 ; 211 ; 76; 19 ; 16 ; 19; 8
LEDUT31.COB ; 2091 ; 1902 ; 961 ; 461; 21 ; 25 ; 21; 10
LEDUT32.COB ; 1233 ; 1074 ; 612 ; 290; 21 ; 25 ; 21; 10
LEDUT33.COB ; 1076 ; 921 ; 510 ; 239; 21 ; 25 ; 21; 10
LEDUW01.COB ; 3571 ; 2829 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LEDUW02.COB ; 1234 ; 993 ; 396 ; 265; 19 ; 12 ; 17; 6
LEDUW10.COB ; 2516 ; 2045 ; 1027 ; 722; 37 ; 52 ; 37; 27
LEDUW20.COB ; 747 ; 547 ; 195 ; 114; 32 ; 23 ; 30; 14
LITB120.COB ; 7831 ; 3684 ; 1142 ; 575; 29 ; 28 ; 27; 18
LITB125.COB ; 8951 ; 4630 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITB130.COB ; 9396 ; 2535 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITB135.COB ; 5683 ; 2267 ; 941 ; 476; 96 ; 94 ; 94; 61
LITB150.COB ; 3472 ; 2053 ; 771 ; 395; 188 ; 232 ; 188; 166
LITB160.COB ; 1256 ; 965 ; 282 ; 150; 91 ; 101 ; 89; 58
LITB175.COB ; 5196 ; 1891 ; 677 ; 365; 29 ; 29 ; 27; 19
LITB207.COB ; 2236 ; 1452 ; 574 ; 292; 182 ; 182 ; 182; 102
LITB210.COB ; 3119 ; 1257 ; 396 ; 209; 29 ; 28 ; 27; 18
LITB212.COB ; 1028 ; 804 ; 257 ; 113; 193 ; 215 ; 191; 106
LITB226.COB ; 2712 ; 1784 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITB227.COB ; 3472 ; 2358 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITB229.COB ; 1246 ; 1078 ; 338 ; 162; 43 ; 36 ; 41; 24
LITB241.COB ; 1527 ; 1104 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITB260.COB ; 4787 ; 3294 ; 1264 ; 624; 99 ; 90 ; 99; 58
LITB305.COB ; 4268 ; 2999 ; 798 ; 397; 96 ; 108 ; 96; 68
LITB306.COB ; 3459 ; 2289 ; 650 ; 307; 96 ; 103 ; 96; 66
LITB401.COB ; 1671 ; 1147 ; 382 ; 185; 29 ; 29 ; 27; 21
LITB402.COB ; 4443 ; 3064 ; 1215 ; 722; 128 ; 141 ; 126; 82
LITB925.COB ; 9031 ; 7885 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC501.COB ; 2902 ; 2432 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC502.COB ; 2333 ; 1960 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC503.COB ; 2333 ; 1960 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC504.COB ; 2376 ; 2001 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC505.COB ; 3290 ; 2770 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC506.COB ; 3293 ; 2772 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC507.COB ; 2500 ; 2173 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC508.COB ; 4399 ; 3566 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC509.COB ; 2216 ; 1851 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC510.COB ; 4820 ; 4000 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC511.COB ; 3697 ; 3120 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC512.COB ; 4331 ; 3417 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITC513.COB ; 3326 ; 2823 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP100.COB ; 4512 ; 3482 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP105.COB ; 6872 ; 4155 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP110.COB ; 12951 ; 6243 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP115.COB ; 7477 ; 2619 ; 1078 ; 455; 28 ; 27 ; 26; 17
LITP165.COB ; 1448 ; 887 ; 314 ; 114; 56 ; 46 ; 54; 31
LITP170.COB ; 6568 ; 3715 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP200.COB ; 13310 ; 5683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP208.COB ; 3161 ; 1491 ; 564 ; 255; 43 ; 48 ; 43; 23
LITP214.COB ; 4371 ; 943 ; 441 ; 147; 58 ; 35 ; 56; 24
LITP216.COB ; 2110 ; 1312 ; 361 ; 135; 41 ; 21 ; 41; 14
LITP217.COB ; 2979 ; 1305 ; 409 ; 219; 100 ; 109 ; 100; 60
LITP218.COB ; 2819 ; 1047 ; 405 ; 238; 184 ; 197 ; 182; 128
LITP219.COB ; 2155 ; 766 ; 278 ; 103; 41 ; 33 ; 41; 23
LITP220.COB ; 1829 ; 872 ; 309 ; 147; 85 ; 96 ; 84; 61
LITP221.COB ; 4048 ; 1451 ; 513 ; 239; 41 ; 44 ; 39; 28
LITP222.COB ; 8617 ; 4317 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP224.COB ; 4418 ; 2871 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP225.COB ; 1885 ; 750 ; 271 ; 101; 28 ; 28 ; 28; 19
LITP240.COB ; 6229 ; 3755 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITP250.COB ; 924 ; 562 ; 166 ; 60; 31 ; 38 ; 29; 26
LITP251.COB ; 979 ; 502 ; 130 ; 45; 23 ; 25 ; 23; 14
LITP252.COB ; 1045 ; 611 ; 164 ; 62; 48 ; 37 ; 46; 27
LITP253.COB ; 780 ; 569 ; 166 ; 62; 30 ; 28 ; 30; 19
LITP254.COB ; 2224 ; 1107 ; 404 ; 210; 23 ; 23 ; 23; 14
LITP255.COB ; 1040 ; 644 ; 173 ; 68; 48 ; 37 ; 46; 27
LITP256.COB ; 1057 ; 504 ; 127 ; 48; 32 ; 28 ; 32; 19
LITP257.COB ; 1359 ; 616 ; 182 ; 93; 39 ; 35 ; 37; 21
LITP258.COB ; 1030 ; 613 ; 164 ; 62; 48 ; 37 ; 46; 27
LITP300.COB ; 1128 ; 727 ; 335 ; 150; 58 ; 37 ; 56; 23
LITP420.COB ; 1739 ; 988 ; 408 ; 207; 79 ; 89 ; 79; 56
LITP505.COB ; 1178 ; 692 ; 279 ; 121; 59 ; 44 ; 59; 28
LITP650.COB ; 2715 ; 1021 ; 316 ; 137; 33 ; 33 ; 33; 23
LITP920.COB ; 605 ; 399 ; 80 ; 26; 64 ; 52 ; 64; 25
LITP921.COB ; 646 ; 414 ; 80 ; 26; 64 ; 52 ; 64; 25
LITP922.COB ; 545 ; 381 ; 78 ; 26; 62 ; 50 ; 62; 25
LITP923.COB ; 660 ; 426 ; 84 ; 26; 68 ; 56 ; 68; 25
LITS010.COB ; 5886 ; 2870 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS011.COB ; 6181 ; 2842 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS012.COB ; 6172 ; 2762 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS013.COB ; 4162 ; 2577 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS014.COB ; 11869 ; 6801 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS015.COB ; 2911 ; 1643 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS016.COB ; 8031 ; 3789 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS017.COB ; 2251 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS018.COB ; 5508 ; 3015 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS019.COB ; 2069 ; 1158 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS020.COB ; 5990 ; 2749 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS021.COB ; 12336 ; 6457 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS200.COB ; 2953 ; 1634 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS201.COB ; 2647 ; 1416 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS300.COB ; 4244 ; 2391 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS301.COB ; 15972 ; 9955 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS302.COB ; 9081 ; 4710 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS303.COB ; 9447 ; 4640 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS304.COB ; 2430 ; 1342 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS305.COB ; 4066 ; 1934 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS306.COB ; 2663 ; 1508 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS307.COB ; 3449 ; 2127 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS309.COB ; 7886 ; 4215 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS310.COB ; 8076 ; 4160 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS311.COB ; 6337 ; 3987 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS312.COB ; 2598 ; 1475 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS313.COB ; 2251 ; 1274 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS315.COB ; 13703 ; 7240 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS316.COB ; 3932 ; 2369 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS318.COB ; 3414 ; 1691 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS319.COB ; 3996 ; 1872 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS320.COB ; 6874 ; 3472 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS321.COB ; 9350 ; 4594 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS322.COB ; 9476 ; 4588 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS323.COB ; 9442 ; 4637 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS324.COB ; 8194 ; 3824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS400.COB ; 11468 ; 6451 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS401.COB ; 11223 ; 5712 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS402.COB ; 10807 ; 5732 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS403.COB ; 4538 ; 1881 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS404.COB ; 4563 ; 1890 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS405.COB ; 3208 ; 1793 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS406.COB ; 3244 ; 1715 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
LITS407.COB ; 4361 ; 2064 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
