filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
LITS016.COB ; 8031 ; 3789 ; 2093 ; 1084; 79 ; 71 ; 71; 43;  4; 0
LITS017.COB ; 2251 ; 1274 ; 730 ; 295; 34 ; 30 ; 32; 18;  1; 0
LITS018.COB ; 5508 ; 3015 ; 1703 ; 857; 79 ; 71 ; 71; 43;  4; 0
LITS019.COB ; 2069 ; 1158 ; 687 ; 269; 79 ; 71 ; 69; 41;  6; 0
LITS020.COB ; 5990 ; 2749 ; 1422 ; 710; 109 ; 97 ; 95; 55;  8; 0
LITS021.COB ; 12336 ; 6457 ; 3299 ; 1876; 109 ; 97 ; 95; 55;  8; 0
LITS200.COB ; 2953 ; 1634 ; 935 ; 426; 79 ; 71 ; 69; 41;  6; 0
LITS201.COB ; 2647 ; 1416 ; 844 ; 354; 79 ; 71 ; 69; 41;  6; 0
LITS300.COB ; 4244 ; 2391 ; 1319 ; 654; 109 ; 97 ; 95; 55;  8; 0
LITS301.COB ; 15972 ; 9955 ; 4612 ; 2604; 111 ; 97 ; 97; 55;  8; 0
LITS302.COB ; 9081 ; 4710 ; 3641 ; 1729; 79 ; 71 ; 71; 43;  4; 0
LITS303.COB ; 9447 ; 4640 ; 3638 ; 1649; 79 ; 71 ; 71; 43;  4; 0
LITS304.COB ; 2430 ; 1342 ; 786 ; 315; 79 ; 71 ; 69; 41;  6; 0
LITS305.COB ; 4066 ; 1934 ; 1201 ; 516; 114 ; 102 ; 96; 54;  12; 0
LITS306.COB ; 2663 ; 1508 ; 951 ; 384; 23 ; 30 ; 15; 13;  4; 0
LITS307.COB ; 3449 ; 2127 ; 1358 ; 661; 34 ; 30 ; 32; 18;  1; 0
LITS309.COB ; 7886 ; 4215 ; 2275 ; 1125; 88 ; 81 ; 80; 50;  4; 0
LITS310.COB ; 8076 ; 4160 ; 2233 ; 1113; 88 ; 81 ; 80; 50;  4; 0
LITS311.COB ; 6337 ; 3987 ; 2108 ; 1195; 34 ; 30 ; 32; 18;  1; 0
LITS312.COB ; 2598 ; 1475 ; 871 ; 359; 34 ; 30 ; 32; 18;  1; 0
LITS313.COB ; 2251 ; 1274 ; 730 ; 295; 34 ; 30 ; 32; 18;  1; 0
LITS315.COB ; 13703 ; 7240 ; 3484 ; 1807; 109 ; 97 ; 95; 55;  8; 0
LITS316.COB ; 3932 ; 2369 ; 1349 ; 704; 34 ; 30 ; 32; 18;  1; 0
LITS318.COB ; 3414 ; 1691 ; 1173 ; 427; 104 ; 94 ; 90; 53;  8; 0
LITS319.COB ; 3996 ; 1872 ; 1286 ; 500; 109 ; 99 ; 91; 52;  12; 0
LITS320.COB ; 6874 ; 3472 ; 1715 ; 845; 109 ; 97 ; 95; 55;  8; 0
LITS321.COB ; 9350 ; 4594 ; 2147 ; 1149; 109 ; 97 ; 95; 55;  8; 0
LITS322.COB ; 9476 ; 4588 ; 3630 ; 1627; 79 ; 71 ; 71; 43;  4; 0
LITS323.COB ; 9442 ; 4637 ; 3630 ; 1647; 79 ; 71 ; 71; 43;  4; 0
LITS324.COB ; 8194 ; 3824 ; 1880 ; 1016; 109 ; 97 ; 95; 55;  8; 0
LITS400.COB ; 11468 ; 6451 ; 3119 ; 1662; 79 ; 71 ; 71; 43;  4; 0
LITS401.COB ; 11223 ; 5712 ; 3182 ; 1774; 79 ; 71 ; 71; 43;  4; 0
LITS402.COB ; 10807 ; 5732 ; 2891 ; 1652; 121 ; 109 ; 107; 63;  8; 0
LITS403.COB ; 4538 ; 1881 ; 1226 ; 521; 34 ; 30 ; 32; 18;  1; 0
LITS404.COB ; 4563 ; 1890 ; 1243 ; 524; 34 ; 30 ; 32; 18;  1; 0
LITS405.COB ; 3208 ; 1793 ; 1008 ; 457; 36 ; 30 ; 34; 18;  1; 0
LITS406.COB ; 3244 ; 1715 ; 968 ; 448; 36 ; 30 ; 34; 18;  1; 0
LITS407.COB ; 4361 ; 2064 ; 1055 ; 527; 79 ; 69 ; 75; 45;  2; 0
LITS501.COB ; 6080 ; 4086 ; 2114 ; 1091; 102 ; 94 ; 88; 53;  8; 0
LITS502.COB ; 3686 ; 2410 ; 1306 ; 635; 102 ; 94 ; 88; 53;  8; 0
LITS503.COB ; 2967 ; 2026 ; 1059 ; 508; 102 ; 94 ; 88; 53;  8; 0
LITS504.COB ; 3073 ; 2124 ; 1115 ; 541; 102 ; 94 ; 88; 53;  8; 0
LITS505.COB ; 3426 ; 2199 ; 1242 ; 565; 72 ; 68 ; 64; 41;  4; 0
LITS506.COB ; 3426 ; 2199 ; 1244 ; 565; 72 ; 68 ; 64; 41;  4; 0
LITS507.COB ; 2959 ; 1992 ; 1053 ; 488; 252 ; 219 ; 220; 118;  24; 0
LITS508.COB ; 4982 ; 2903 ; 1637 ; 818; 74 ; 68 ; 66; 41;  4; 0
LITS509.COB ; 3298 ; 2092 ; 1137 ; 562; 102 ; 94 ; 88; 53;  8; 0
LITS510.COB ; 7303 ; 4838 ; 2424 ; 1330; 72 ; 68 ; 64; 41;  4; 0
LITS511.COB ; 5068 ; 3186 ; 1639 ; 832; 72 ; 68 ; 64; 41;  4; 0
LITS512.COB ; 6621 ; 3887 ; 2406 ; 1096; 72 ; 68 ; 64; 41;  4; 0
LITS513.COB ; 3723 ; 2462 ; 1273 ; 642; 72 ; 68 ; 64; 41;  4; 0
LITS600.COB ; 5518 ; 3411 ; 1831 ; 898; 79 ; 71 ; 69; 41;  6; 0
LITS601.COB ; 2375 ; 1310 ; 777 ; 316; 79 ; 71 ; 69; 41;  6; 0
LITS602.COB ; 3146 ; 1834 ; 974 ; 486; 114 ; 103 ; 96; 55;  12; 0
LITS603.COB ; 4694 ; 2811 ; 1540 ; 720; 146 ; 129 ; 121; 66;  17; 0
LITS701.COB ; 8496 ; 4553 ; 2471 ; 1188; 79 ; 71 ; 71; 43;  4; 0
LITS702.COB ; 8629 ; 5040 ; 2500 ; 1212; 79 ; 71 ; 71; 43;  4; 0
LITS703.COB ; 6848 ; 3741 ; 2030 ; 967; 79 ; 71 ; 71; 43;  4; 0
LITS704.COB ; 7329 ; 4322 ; 2111 ; 1081; 109 ; 97 ; 95; 55;  8; 0
LITS705.COB ; 4206 ; 2252 ; 1387 ; 589; 109 ; 97 ; 95; 55;  8; 0
LITS706.COB ; 8912 ; 5285 ; 2609 ; 1286; 79 ; 71 ; 71; 43;  4; 0
LITS707.COB ; 8634 ; 5290 ; 2417 ; 1262; 88 ; 81 ; 80; 50;  4; 0
LITS708.COB ; 11566 ; 7270 ; 3210 ; 1668; 109 ; 97 ; 95; 55;  8; 0
LITS709.COB ; 2181 ; 1194 ; 714 ; 285; 79 ; 71 ; 69; 41;  6; 0
LITS710.COB ; 2791 ; 1266 ; 857 ; 304; 29 ; 27 ; 27; 16;  1; 0
LITS900.COB ; 2446 ; 1357 ; 765 ; 328; 34 ; 30 ; 32; 18;  1; 0
LITS901.COB ; 8309 ; 3722 ; 2027 ; 1053; 127 ; 115 ; 113; 67;  8; 0
LITS902.COB ; 7320 ; 2719 ; 1657 ; 813; 115 ; 103 ; 101; 59;  8; 0
LITS903.COB ; 2776 ; 1229 ; 765 ; 247; 34 ; 30 ; 32; 18;  1; 0
LITS904.COB ; 4391 ; 2424 ; 1340 ; 663; 74 ; 68 ; 66; 41;  4; 0
LITU001.COB ; 2178 ; 1278 ; 483 ; 209; 26 ; 19 ; 22; 10;  2; 0
LITU002.COB ; 1308 ; 913 ; 403 ; 166; 27 ; 19 ; 23; 10;  2; 0
LITU003.COB ; 1237 ; 824 ; 440 ; 234; 122 ; 112 ; 116; 67;  2; 0
LITU004.COB ; 951 ; 625 ; 293 ; 144; 124 ; 118 ; 118; 70;  2; 0
LITU005.COB ; 1384 ; 986 ; 531 ; 232; 130 ; 119 ; 124; 73;  2; 0
LITU006.COB ; 7635 ; 3933 ; 1975 ; 1066; 129 ; 101 ; 125; 59;  2; 0
LITU008.COB ; 1189 ; 962 ; 365 ; 197; 141 ; 145 ; 139; 91;  2; 0
LITU009.COB ; 3665 ; 1537 ; 446 ; 237; 68 ; 69 ; 66; 47;  0; 2
LITU011.COB ; 5023 ; 1978 ; 770 ; 355; 100 ; 80 ; 92; 48;  4; 0
LITVA01.COB ; 690 ; 496 ; 191 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA02.COB ; 1875 ; 1309 ; 431 ; 334; 41 ; 34 ; 33; 17;  4; 0
LITVA03.COB ; 862 ; 625 ; 237 ; 140; 41 ; 34 ; 33; 17;  4; 0
LITVA04.COB ; 758 ; 540 ; 199 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA05.COB ; 848 ; 606 ; 207 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVA06.COB ; 868 ; 632 ; 239 ; 142; 41 ; 34 ; 33; 17;  4; 0
LITVA07.COB ; 758 ; 540 ; 199 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA08.COB ; 706 ; 501 ; 189 ; 88; 41 ; 34 ; 33; 17;  4; 0
LITVA09.COB ; 633 ; 455 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA10.COB ; 1438 ; 1017 ; 321 ; 224; 41 ; 34 ; 33; 17;  4; 0
LITVA11.COB ; 614 ; 440 ; 179 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA12.COB ; 854 ; 610 ; 207 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVA13.COB ; 627 ; 449 ; 181 ; 80; 41 ; 34 ; 33; 17;  4; 0
LITVA14.COB ; 930 ; 666 ; 231 ; 134; 41 ; 34 ; 33; 17;  4; 0
LITVA15.COB ; 912 ; 646 ; 219 ; 122; 41 ; 34 ; 33; 17;  4; 0
LITVA16.COB ; 736 ; 526 ; 195 ; 94; 41 ; 34 ; 33; 17;  4; 0
LITVA17.COB ; 595 ; 432 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA18.COB ; 666 ; 480 ; 191 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA19.COB ; 732 ; 520 ; 191 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA20.COB ; 732 ; 520 ; 191 ; 90; 41 ; 34 ; 33; 17;  4; 0
LITVA21.COB ; 1059 ; 766 ; 277 ; 180; 41 ; 34 ; 33; 17;  4; 0
LITVA22.COB ; 601 ; 435 ; 179 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA23.COB ; 627 ; 454 ; 181 ; 80; 41 ; 34 ; 33; 17;  4; 0
LITVA24.COB ; 626 ; 452 ; 183 ; 82; 41 ; 34 ; 33; 17;  4; 0
LITVA25.COB ; 595 ; 432 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA26.COB ; 814 ; 583 ; 205 ; 108; 41 ; 34 ; 33; 17;  4; 0
LITVA27.COB ; 656 ; 471 ; 185 ; 84; 41 ; 34 ; 33; 17;  4; 0
LITVA28.COB ; 611 ; 443 ; 179 ; 78; 41 ; 34 ; 33; 17;  4; 0
LITVA30.COB ; 1231 ; 868 ; 305 ; 208; 41 ; 34 ; 33; 17;  4; 0
LITVA31.COB ; 723 ; 498 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA32.COB ; 740 ; 541 ; 213 ; 116; 41 ; 34 ; 33; 17;  4; 0
LITVA34.COB ; 753 ; 549 ; 215 ; 118; 41 ; 34 ; 33; 17;  4; 0
LITVA37.COB ; 726 ; 531 ; 209 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA38.COB ; 1230 ; 874 ; 307 ; 210; 41 ; 34 ; 33; 17;  4; 0
LITVA39.COB ; 1040 ; 741 ; 249 ; 152; 41 ; 34 ; 33; 17;  4; 0
LITVA40.COB ; 636 ; 453 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVA41.COB ; 977 ; 693 ; 243 ; 146; 41 ; 34 ; 33; 17;  4; 0
LITVA42.COB ; 1052 ; 751 ; 273 ; 176; 41 ; 34 ; 33; 17;  4; 0
LITVA43.COB ; 936 ; 668 ; 219 ; 122; 41 ; 34 ; 33; 17;  4; 0
LITVA44.COB ; 1483 ; 1060 ; 361 ; 264; 41 ; 34 ; 33; 17;  4; 0
LITVA45.COB ; 1142 ; 886 ; 249 ; 152; 41 ; 34 ; 33; 17;  4; 0
LITVA46.COB ; 848 ; 608 ; 203 ; 106; 41 ; 34 ; 33; 17;  4; 0
LITVA47.COB ; 716 ; 527 ; 209 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA48.COB ; 718 ; 527 ; 209 ; 112; 41 ; 34 ; 33; 17;  4; 0
LITVA49.COB ; 1179 ; 808 ; 189 ; 88; 41 ; 34 ; 33; 17;  4; 0
LITVA80.COB ; 1144 ; 814 ; 291 ; 194; 41 ; 34 ; 33; 17;  4; 0
LITVA87.COB ; 779 ; 556 ; 185 ; 84; 41 ; 34 ; 33; 17;  4; 0
LITVA90.COB ; 832 ; 592 ; 199 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVA91.COB ; 832 ; 589 ; 197 ; 96; 41 ; 34 ; 33; 17;  4; 0
LITVC01.COB ; 786 ; 557 ; 197 ; 96; 41 ; 34 ; 33; 17;  4; 0
LITVC02.COB ; 864 ; 606 ; 199 ; 98; 41 ; 34 ; 33; 17;  4; 0
LITVC03.COB ; 828 ; 592 ; 203 ; 106; 41 ; 34 ; 33; 17;  4; 0
LITVC04.COB ; 802 ; 580 ; 223 ; 126; 41 ; 34 ; 33; 17;  4; 0
LITVC05.COB ; 741 ; 542 ; 213 ; 116; 41 ; 34 ; 33; 17;  4; 0
LITVC06.COB ; 892 ; 625 ; 201 ; 100; 41 ; 34 ; 33; 17;  4; 0
LITVC07.COB ; 830 ; 587 ; 201 ; 100; 41 ; 34 ; 33; 17;  4; 0
LITVC08.COB ; 1423 ; 1008 ; 345 ; 248; 41 ; 34 ; 33; 17;  4; 0
LITVC09.COB ; 606 ; 439 ; 177 ; 76; 41 ; 34 ; 33; 17;  4; 0
LITVC11.COB ; 854 ; 610 ; 207 ; 110; 41 ; 34 ; 33; 17;  4; 0
LITVC12.COB ; 854 ; 610 ; 207 ; 110; 41 ; 34 ; 33; 17;  4; 0
NOAB004.COB ; 3450 ; 2131 ; 774 ; 402; 141 ; 179 ; 129; 92;  8; 0
NOAB005.COB ; 4347 ; 2765 ; 1093 ; 597; 53 ; 54 ; 49; 36;  2; 0
NOAB015.COB ; 1469 ; 1348 ; 470 ; 269; 41 ; 48 ; 36; 30;  2; 0
NOAB016.COB ; 1469 ; 1345 ; 471 ; 269; 41 ; 47 ; 36; 29;  2; 0
NOAB017.COB ; 1275 ; 1146 ; 383 ; 215; 41 ; 48 ; 36; 30;  2; 0
NOAB018.COB ; 1198 ; 1043 ; 333 ; 180; 64 ; 73 ; 59; 46;  2; 0
NOAB019.COB ; 1614 ; 1448 ; 642 ; 366; 216 ; 257 ; 209; 144;  5; 0
NOAB020.COB ; 1196 ; 1060 ; 355 ; 199; 128 ; 163 ; 121; 91;  5; 0
NOAB021.COB ; 2234 ; 1527 ; 468 ; 269; 214 ; 243 ; 210; 135;  2; 2
NOAB022.COB ; 3179 ; 2173 ; 816 ; 493; 266 ; 326 ; 250; 170;  8; 0
NOAB023.COB ; 1331 ; 928 ; 294 ; 141; 117 ; 118 ; 109; 64;  4; 0
NOAB024.COB ; 1646 ; 1200 ; 470 ; 247; 126 ; 155 ; 122; 86;  4; 0
NOAB025.COB ; 3433 ; 2546 ; 1083 ; 637; 401 ; 469 ; 393; 264;  6; 0
NOAB030.COB ; 2312 ; 1370 ; 621 ; 258; 29 ; 27 ; 25; 18;  2; 0
NOAB045.COB ; 4149 ; 3298 ; 1345 ; 807; 27 ; 26 ; 21; 14;  2; 0
NOAB046.COB ; 3116 ; 2273 ; 930 ; 533; 156 ; 178 ; 155; 105;  1; 0
NOAB047.COB ; 3116 ; 2556 ; 1071 ; 650; 210 ; 247 ; 201; 144;  5; 0
NOAB048.COB ; 3559 ; 2508 ; 985 ; 577; 33 ; 31 ; 31; 17;  0; 2
NOAB053.COB ; 2581 ; 2012 ; 854 ; 496; 309 ; 344 ; 302; 196;  7; 0
NOAB059.COB ; 3516 ; 2484 ; 979 ; 579; 214 ; 238 ; 205; 144;  5; 0
NOAB071.COB ; 2590 ; 1933 ; 744 ; 413; 46 ; 42 ; 44; 26;  0; 2
NOAB119.COB ; 3336 ; 2137 ; 775 ; 405; 143 ; 182 ; 131; 94;  8; 0
NOAB122.COB ; 4399 ; 2828 ; 1266 ; 684; 45 ; 40 ; 43; 25;  0; 2
NOAB124.COB ; 5941 ; 3541 ; 1656 ; 983; 34 ; 30 ; 32; 18;  0; 2
NOAB125.COB ; 3354 ; 2129 ; 945 ; 508; 38 ; 30 ; 36; 18;  0; 2
NOAB127.COB ; 4222 ; 2709 ; 1098 ; 603; 35 ; 32 ; 31; 19;  2; 0
NOAB129.COB ; 4162 ; 2309 ; 1203 ; 589; 47 ; 42 ; 43; 24;  2; 0
NOAB131.COB ; 6762 ; 4399 ; 2301 ; 1266; 51 ; 48 ; 45; 27;  2; 0
NOAB167.COB ; 4109 ; 2625 ; 1167 ; 737; 209 ; 279 ; 201; 149;  4; 0
NOAB185.COB ; 3897 ; 1957 ; 724 ; 403; 39 ; 41 ; 34; 25;  2; 0
NOAB188.COB ; 4900 ; 2881 ; 1143 ; 642; 168 ; 146 ; 166; 93;  0; 4
NOAB191.COB ; 2530 ; 1954 ; 651 ; 323; 87 ; 75 ; 84; 51;  1; 0
NOAB203.COB ; 1986 ; 1569 ; 672 ; 358; 59 ; 54 ; 57; 33;  0; 3
NOAB210.COB ; 3845 ; 2964 ; 1129 ; 658; 37 ; 32 ; 35; 18;  0; 2
NOAB211.COB ; 5311 ; 4004 ; 1774 ; 1069; 57 ; 51 ; 55; 32;  0; 2
NOAB217.COB ; 2101 ; 1529 ; 609 ; 381; 27 ; 26 ; 21; 14;  2; 0
NOAB218.COB ; 4530 ; 3440 ; 1534 ; 979; 29 ; 29 ; 23; 16;  2; 0
NOAB227.COB ; 5754 ; 3601 ; 1671 ; 861; 58 ; 53 ; 56; 35;  0; 2
NOAB235.COB ; 10924 ; 7894 ; 3368 ; 2024; 45 ; 41 ; 41; 27;  2; 0
NOAB236.COB ; 15268 ; 12807 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB237.COB ; 7581 ; 5405 ; 2560 ; 1537; 59 ; 55 ; 57; 33;  0; 6
NOAB239.COB ; 2699 ; 2134 ; 729 ; 380; 48 ; 46 ; 48; 26;  0; 4
NOAB246.COB ; 2820 ; 2029 ; 812 ; 484; 264 ; 228 ; 262; 153;  0; 6
NOAB251.COB ; 8651 ; 5763 ; 2809 ; 1788; 31 ; 30 ; 25; 18;  2; 0
NOAB252.COB ; 3248 ; 2406 ; 974 ; 478; 51 ; 44 ; 49; 28;  0; 2
NOAB263.COB ; 1971 ; 1553 ; 476 ; 226; 101 ; 60 ; 95; 42;  2; 0
NOAB264.COB ; 3043 ; 2630 ; 822 ; 438; 94 ; 95 ; 90; 57;  2; 0
NOAB267.COB ; 2408 ; 1618 ; 596 ; 318; 26 ; 26 ; 20; 14;  2; 0
NOAB401.COB ; 4293 ; 2380 ; 1205 ; 590; 47 ; 42 ; 43; 24;  2; 0
NOAB404.COB ; 11205 ; 8160 ; 3490 ; 2137; 46 ; 42 ; 42; 28;  2; 0
NOAB405.COB ; 15670 ; 12919 ; 5903 ; 3628; 352 ; 333 ; 349; 232;  1; 0
NOAB406.COB ; 9545 ; 6727 ; 2989 ; 1826; 59 ; 55 ; 57; 33;  0; 6
NOAB407.COB ; 4533 ; 2952 ; 1268 ; 684; 45 ; 40 ; 43; 25;  0; 2
NOAB408.COB ; 6547 ; 4127 ; 1857 ; 1088; 46 ; 40 ; 44; 26;  0; 2
NOAB409.COB ; 3798 ; 2247 ; 1136 ; 437; 204 ; 225 ; 202; 125;  2; 2
NOAB410.COB ; 6218 ; 4018 ; 1828 ; 982; 58 ; 53 ; 56; 35;  0; 2
NOAB411.COB ; 6582 ; 4029 ; 1824 ; 918; 46 ; 40 ; 44; 26;  0; 2
NOAB412.COB ; 7034 ; 4556 ; 2303 ; 1272; 51 ; 48 ; 45; 27;  2; 0
NOAB415.COB ; 3252 ; 2489 ; 979 ; 489; 51 ; 44 ; 49; 28;  0; 2
NOAB424.COB ; 4075 ; 3051 ; 1162 ; 646; 33 ; 38 ; 27; 22;  2; 0
NOAB425.COB ; 3389 ; 2144 ; 896 ; 487; 38 ; 30 ; 36; 18;  0; 2
NOAB426.COB ; 1444 ; 991 ; 361 ; 182; 123 ; 141 ; 117; 77;  2; 0
NOAB432.COB ; 2447 ; 1799 ; 557 ; 294; 78 ; 89 ; 70; 47;  4; 0
NOAB451.COB ; 2097 ; 1493 ; 569 ; 316; 30 ; 31 ; 24; 14;  2; 0
NOAB506.COB ; 1637 ; 1240 ; 397 ; 221; 41 ; 39 ; 39; 27;  2; 0
NOAB560.COB ; 6114 ; 5680 ; 2255 ; 1272; 647 ; 669 ; 643; 370;  2; 0
NOAB562.COB ; 4620 ; 4094 ; 1637 ; 907; 47 ; 43 ; 41; 26;  2; 0
NOAB565.COB ; 13154 ; 11507 ; 5291 ; 3340; 625 ; 537 ; 622; 377;  1; 0
NOAB566.COB ; 14927 ; 13243 ; 5510 ; 3666; 628 ; 540 ; 625; 379;  1; 0
NOAB567.COB ; 19605 ; 17150 ; 6378 ; 4454; 1047 ; 968 ; 1043; 645;  4; 0
NOAB568.COB ; 14009 ; 12441 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR ; ERROR
NOAB581.COB ; 2130 ; 1497 ; 581 ; 277; 348 ; 386 ; 334; 197;  10; 0
NOAB582.COB ; 2052 ; 1514 ; 585 ; 279; 348 ; 392 ; 336; 200;  8; 0
NOAB583.COB ; 1707 ; 1187 ; 443 ; 189; 213 ; 222 ; 205; 115;  4; 0
NOAB584.COB ; 1596 ; 1175 ; 443 ; 189; 213 ; 222 ; 205; 115;  4; 0
NOAB735.COB ; 2991 ; 2503 ; 803 ; 476; 59 ; 64 ; 53; 39;  2; 0
NOAB774.COB ; 1995 ; 1457 ; 499 ; 285; 50 ; 47 ; 44; 29;  2; 0
NOAB776.COB ; 1921 ; 1508 ; 598 ; 362; 54 ; 53 ; 48; 33;  2; 0
NOAB778.COB ; 1651 ; 1102 ; 426 ; 197; 65 ; 63 ; 63; 39;  0; 4
NOAB779.COB ; 1651 ; 1102 ; 426 ; 197; 65 ; 63 ; 63; 39;  0; 4
NOAB780.COB ; 1651 ; 1102 ; 426 ; 197; 65 ; 63 ; 63; 39;  0; 4
NOAB781.COB ; 1651 ; 1102 ; 426 ; 197; 65 ; 63 ; 63; 39;  0; 4
NOAB852.COB ; 1403 ; 1210 ; 460 ; 276; 232 ; 258 ; 226; 141;  6; 0
NOAB857.COB ; 2344 ; 1939 ; 848 ; 508; 114 ; 109 ; 112; 67;  0; 3
NOAB860.COB ; 2898 ; 2150 ; 861 ; 521; 60 ; 52 ; 58; 32;  0; 2
NOAB862.COB ; 2662 ; 1999 ; 935 ; 617; 714 ; 913 ; 698; 476;  16; 0
NOAB863.COB ; 1442 ; 1224 ; 481 ; 279; 211 ; 221 ; 209; 122;  0; 4
NOAB865.COB ; 3154 ; 2448 ; 1232 ; 775; 214 ; 232 ; 212; 152;  2; 0
NOAB866.COB ; 2017 ; 1737 ; 540 ; 337; 79 ; 69 ; 71; 42;  4; 0
NOAB867.COB ; 3622 ; 2604 ; 1375 ; 791; 503 ; 529 ; 479; 284;  22; 0
NOAB868.COB ; 1803 ; 1446 ; 597 ; 369; 299 ; 335 ; 289; 180;  10; 0
NOAB869.COB ; 1618 ; 1412 ; 612 ; 377; 292 ; 303 ; 280; 170;  8; 0
NOAB886.COB ; 1942 ; 1423 ; 561 ; 346; 226 ; 255 ; 220; 140;  4; 0
NOAB891.COB ; 1758 ; 1423 ; 573 ; 346; 235 ; 280 ; 227; 145;  8; 0
NOAB896.COB ; 5401 ; 3887 ; 2019 ; 1303; 148 ; 152 ; 144; 92;  2; 0
NOAC168.COB ; 3463 ; 2477 ; 1306 ; 647; 46 ; 39 ; 42; 17;  2; 0
NOAP001.COB ; 2639 ; 1797 ; 919 ; 308; 43 ; 39 ; 41; 25;  0; 2
NOAP002.COB ; 2321 ; 1423 ; 546 ; 248; 27 ; 26 ; 21; 14;  2; 0
NOAP003.COB ; 4852 ; 4091 ; 2291 ; 1022; 41 ; 38 ; 37; 20;  2; 0
NOAP007.COB ; 544 ; 440 ; 123 ; 28; 41 ; 24 ; 37; 13;  2; 0
NOAP008.COB ; 2316 ; 1763 ; 1084 ; 556; 62 ; 58 ; 61; 36;  0; 2
NOAP009.COB ; 1740 ; 1375 ; 695 ; 334; 58 ; 52 ; 57; 32;  0; 2
NOAP010.COB ; 1634 ; 1209 ; 649 ; 294; 58 ; 52 ; 57; 32;  0; 2
NOAP011.COB ; 516 ; 450 ; 163 ; 45; 42 ; 31 ; 40; 16;  0; 2
NOAP012.COB ; 763 ; 686 ; 267 ; 83; 32 ; 15 ; 26; 7;  2; 0
NOAP013.COB ; 686 ; 621 ; 223 ; 92; 70 ; 42 ; 64; 28;  2; 0
NOAP026.COB ; 1895 ; 919 ; 390 ; 190; 82 ; 73 ; 80; 44;  0; 3
NOAP027.COB ; 2922 ; 2078 ; 890 ; 452; 116 ; 102 ; 114; 73;  0; 2
NOAP028.COB ; 3123 ; 2330 ; 885 ; 388; 85 ; 99 ; 83; 65;  0; 2
NOAP029.COB ; 1760 ; 1398 ; 378 ; 138; 38 ; 34 ; 36; 21;  0; 2
NOAP032.COB ; 646 ; 407 ; 115 ; 41; 98 ; 92 ; 94; 40;  2; 0
NOAP049.COB ; 1262 ; 939 ; 252 ; 121; 162 ; 178 ; 150; 94;  10; 0
NOAP050.COB ; 826 ; 538 ; 167 ; 45; 111 ; 80 ; 107; 41;  4; 0
NOAP051.COB ; 1402 ; 845 ; 282 ; 111; 41 ; 37 ; 39; 25;  0; 2
NOAP052.COB ; 1361 ; 973 ; 312 ; 147; 38 ; 33 ; 36; 20;  0; 2
NOAP054.COB ; 1182 ; 785 ; 383 ; 176; 21 ; 16 ; 17; 10;  2; 0
NOAP058.COB ; 1973 ; 1322 ; 559 ; 235; 323 ; 366 ; 301; 184;  18; 0
NOAP060.COB ; 1579 ; 659 ; 179 ; 62; 65 ; 61 ; 64; 39;  0; 2
NOAP072.COB ; 879 ; 526 ; 170 ; 55; 61 ; 51 ; 57; 32;  2; 0
NOAP073.COB ; 841 ; 574 ; 200 ; 74; 109 ; 115 ; 105; 60;  4; 0
NOAP074.COB ; 1372 ; 917 ; 446 ; 200; 84 ; 62 ; 76; 38;  4; 0
NOAP075.COB ; 2064 ; 1265 ; 450 ; 234; 172 ; 201 ; 164; 108;  8; 0
NOAP082.COB ; 1258 ; 861 ; 358 ; 155; 32 ; 29 ; 26; 16;  2; 0
NOAP118.COB ; 2402 ; 1449 ; 623 ; 273; 27 ; 26 ; 21; 14;  2; 0
NOAP120.COB ; 4772 ; 4077 ; 2256 ; 1090; 47 ; 39 ; 45; 25;  0; 2
NOAP126.COB ; 4555 ; 3840 ; 2187 ; 949; 41 ; 38 ; 37; 20;  2; 0
NOAP128.COB ; 6418 ; 5878 ; 3306 ; 1580; 45 ; 37 ; 43; 23;  0; 2
NOAP132.COB ; 5503 ; 3687 ; 1747 ; 1043; 382 ; 404 ; 376; 227;  4; 0
NOAP134.COB ; 7662 ; 3997 ; 1787 ; 1044; 34 ; 31 ; 28; 17;  2; 0
